fecha,cierre_martes,fuente_precio,open_interest,noncomm_long,noncomm_short,noncomm_spreads,comm_long,comm_short,nonrep_long,nonrep_short,mm_long,mm_short,mm_spreads,swap_long,swap_short,swap_spreads,prod_long,prod_short,other_long,other_short,other_spreads,conc_4_long,conc_4_short,conc_8_long,conc_8_short,traders_total,traders_noncomm_long,traders_noncomm_short
2013-08-27,1420.6,gc_futuro,384102,150074,71785,18030,175698,263336,40300,30951,105531,35142,6320,48785,115893,45332,81581,102111,44543,36643,11710,30.4,27.2,37.6,38.7,285,118,77
2013-09-03,1412.0,gc_futuro,388584,151951,73760,15676,177861,270322,43096,28826,107642,32242,4984,52306,120128,43993,81562,106201,44309,41518,10692,29.2,27.3,36.6,38.3,278,115,79
2013-09-10,1364.1,gc_futuro,384164,141506,72782,19183,184972,265196,38503,27003,100358,35578,6086,54162,117518,45920,84890,101758,41148,37204,13097,30.1,27.7,37.6,38.1,287,112,82
2013-09-17,1309.5,gc_futuro,384592,138956,80160,18329,188729,254066,38578,32037,96370,41590,6465,58014,112447,45193,85522,96426,42586,38570,11864,30.5,26.7,38.2,37.1,279,106,87
2013-09-24,1316.0,gc_futuro,378216,140468,73329,18461,183688,255215,35599,31211,99035,35023,5649,55458,114094,44314,83916,96807,41433,38306,12812,31.5,28.3,38.3,37.0,282,106,89
2013-10-01,1286.0,gc_futuro,374151,141541,68494,16891,179659,257787,36060,30979,97777,36394,5412,48638,117588,38977,92044,101222,43764,32100,11479,33.7,30.3,40.0,39.7,285,111,87
2013-10-08,1324.2,gc_futuro,370406,140207,57890,17192,176330,266746,36677,28578,97919,26363,6061,47956,121511,39537,88837,105698,42288,31527,11131,34.4,31.2,41.1,41.2,265,102,78
2013-10-15,1273.0,gc_futuro,381727,139663,77730,17157,188890,253714,36017,33126,97326,44536,5876,58571,111950,38704,91615,103060,42337,33194,11281,36.1,30.2,43.3,40.1,276,99,90
2013-10-22,1342.5,gc_futuro,390369,147835,71170,22618,183393,265541,36523,31040,105074,38476,9713,53299,114813,40733,89361,109995,42761,32694,12905,32.9,29.9,39.7,40.5,282,110,82
2013-10-29,1345.2,gc_futuro,387166,153409,53173,21935,174866,281653,36956,30405,109627,21224,8938,47817,128344,36645,90404,116664,43782,31949,12997,33.0,31.6,39.8,42.4,282,115,79
2013-11-05,1308.0,gc_futuro,386796,149031,57895,23652,178714,272614,35399,32635,105007,26923,8901,54848,119912,36237,87629,116465,44024,30972,14751,34.1,30.8,41.1,41.2,285,109,86
2013-11-12,1271.1,gc_futuro,403840,144062,82710,29266,190317,256102,40195,35762,100760,54653,10412,63134,108804,38267,88916,109031,43302,28057,18854,31.2,27.1,38.8,38.3,289,102,94
2013-11-19,1273.4,gc_futuro,397590,140853,92733,28833,190106,241621,37798,34403,97331,62800,9110,66739,105842,38187,85180,97592,43522,29933,19723,31.6,25.2,39.8,36.6,296,107,95
2013-11-26,1241.4,gc_futuro,394432,133414,106859,27046,196011,224247,37961,36280,93619,77658,9887,63173,97319,40726,92112,86202,39795,29201,17159,32.5,24.8,40.5,35.4,267,88,95
2013-12-03,1221.7,gc_futuro,386436,134546,111855,24091,190092,212391,37707,38099,93671,83730,8491,60771,95365,39468,89853,77558,40875,28125,15600,32.9,24.1,40.7,34.4,265,94,85
2013-12-10,1262.4,gc_futuro,377313,133866,107486,22627,183319,212281,37501,34919,94330,78527,6701,60775,100001,36874,85670,75406,39536,28959,15926,32.6,23.8,40.3,34.1,280,98,91
2013-12-17,1231.2,gc_futuro,385432,133068,107164,24163,191045,218144,37156,35961,93399,79637,7293,64050,102250,36235,90760,79659,39669,27527,16870,32.6,23.7,40.5,34.8,266,93,86
2013-12-24,1205.1,gc_futuro,384974,135390,108051,24226,188511,215029,36847,37668,93958,82765,7503,60796,99269,39745,87970,76015,41432,25286,16723,31.5,23.6,39.1,35.3,273,95,87
2013-12-31,1201.9,gc_futuro,379550,137182,104959,22650,182101,215122,37617,36819,96059,78334,7222,56130,94708,40263,85708,80151,41123,26625,15428,31.3,24.4,38.8,36.6,265,89,90
2014-01-07,1229.4,gc_futuro,383021,139244,100357,26197,179334,221218,38246,35249,98659,74421,9632,55103,100097,38712,85519,82409,40585,25936,16565,31.2,25.7,39.0,37.7,265,91,91
2014-01-14,1245.2,gc_futuro,415426,145857,101844,32702,199650,244905,37217,35975,104303,76033,8399,52669,104051,45557,101424,95297,41554,25811,24303,29.4,23.9,36.6,34.1,274,94,93
2014-01-21,1242.3,gc_futuro,410959,146018,99435,28205,200101,246192,36635,37127,104723,74506,8832,53047,104715,41521,105533,99956,41295,24929,19373,30.1,24.0,37.1,33.2,274,95,93
2014-01-28,1251.0,gc_futuro,382739,150158,83817,22502,176630,241609,33449,34811,109782,62544,8673,51561,104134,41382,83687,96093,40376,21273,13829,32.7,25.5,39.9,37.5,257,104,74
2014-02-04,1251.7,gc_futuro,368279,147754,82815,23424,165354,231136,31747,30904,107407,63755,9980,49463,106815,31634,84257,92687,40347,19060,13444,35.5,27.4,42.8,39.8,258,102,76
2014-02-11,1290.1,gc_futuro,376973,156786,85585,22664,162156,234810,35367,33914,116817,64731,9069,52698,116397,28985,80473,89428,39969,20854,13595,35.3,27.8,42.7,39.2,261,105,79
2014-02-18,1324.7,gc_futuro,390535,164478,79847,27630,159449,251200,38978,31858,123273,54503,11187,55230,120508,31791,72428,98901,41205,25344,16443,31.3,27.6,38.8,38.7,273,112,79
2014-02-25,1343.0,gc_futuro,387503,169870,60406,21879,155969,272632,39785,32586,127279,31023,10247,48341,128194,39488,68140,104950,42591,29383,11632,31.5,27.9,38.6,37.8,278,114,79
2014-03-04,1337.8,gc_futuro,393266,171404,56238,26853,157838,278987,37171,31188,128351,27184,14845,49261,127038,41870,66707,110079,43053,29054,12008,29.7,27.2,37.2,37.0,278,123,73
2014-03-11,1346.5,gc_futuro,415340,170482,51592,40601,163920,289287,40337,33860,127797,21766,16824,48423,128041,54496,61001,106750,42685,29826,23777,26.6,25.2,33.7,34.4,281,119,75
2014-03-18,1359.0,gc_futuro,420626,183324,46510,32699,164293,310227,40310,31190,137216,16153,9696,44752,130374,58191,61350,121662,46108,30357,23003,24.4,25.7,31.4,35.0,288,137,67
2014-03-25,1311.4,gc_futuro,398264,169083,51766,30361,159979,287600,38841,28537,125231,18218,12469,44944,144546,56113,58922,86941,43852,33548,17892,25.9,27.3,32.9,36.1,280,124,75
2014-04-01,1279.6,gc_futuro,363451,158152,58007,21496,143575,257604,40228,26344,117969,26516,8991,48309,137605,40660,54606,79339,40183,31491,12505,29.3,30.3,36.7,39.5,257,109,74
2014-04-08,1308.7,gc_futuro,365400,149693,61094,24181,151954,253697,39572,26428,109728,28201,10168,52999,130873,43995,54960,78829,39965,32893,14013,27.1,27.8,35.0,36.8,263,110,79
2014-04-15,1300.0,gc_futuro,369577,147432,68140,25898,157917,245522,38330,30017,105454,32464,10440,56204,129224,43265,58448,73033,41978,35676,15458,27.3,27.0,35.8,35.5,267,102,87
2014-04-22,1280.6,gc_futuro,372593,146880,65047,24052,162799,253325,38862,30169,105681,28575,9830,59228,134264,44124,59447,74937,41199,36472,14222,27.1,27.7,35.4,35.9,263,102,82
2014-04-29,1296.0,gc_futuro,378092,147769,62542,28235,162815,259986,39273,27329,106919,29512,8886,59711,140198,41856,61248,77932,40850,33030,19349,26.8,28.4,35.2,37.0,258,93,82
2014-05-06,1308.3,gc_futuro,404700,160982,63026,35948,167794,278265,39976,27461,119385,28746,13943,55586,147322,47771,64437,83172,41597,34280,22005,25.9,27.5,33.9,36.2,267,110,77
2014-05-13,1294.6,gc_futuro,397029,157176,65542,33867,164941,267262,41045,30358,114561,32107,9041,60842,137248,40141,63958,89873,42615,33435,24826,25.2,26.0,33.4,34.9,272,102,88
2014-05-20,1294.5,gc_futuro,399371,157398,60907,38192,164289,270299,39492,29973,112385,31232,14090,55661,135597,47814,60814,86888,45013,29675,24102,23.3,25.5,31.4,34.6,263,109,70
2014-05-27,1265.4,gc_futuro,397695,155615,82224,35612,162078,240716,44390,39143,111146,53577,13313,65353,129094,46706,50019,64916,44469,28647,22299,24.6,25.3,32.2,34.3,263,107,81
2014-06-03,1244.3,gc_futuro,382141,157332,98181,28406,159545,222989,36858,32565,111245,73063,9523,67407,116486,43283,48855,63220,46087,25118,18883,26.8,25.9,35.2,36.2,268,118,78
2014-06-10,1259.8,gc_futuro,378689,159567,98440,26148,156553,219703,36421,34398,111795,73741,8847,67848,117134,43234,45471,59335,47772,24699,17301,26.8,26.4,35.1,36.8,260,111,80
2014-06-17,1271.7,gc_futuro,379843,162052,83757,26131,157023,235348,34637,34607,113624,60065,9725,66800,127539,44383,45840,63426,48428,23692,16406,25.8,26.9,34.0,37.6,266,119,77
2014-06-24,1320.9,gc_futuro,392388,183433,62574,24959,142864,274471,41132,30384,134571,34641,7382,57677,151141,41732,43455,81598,48862,27933,17577,23.9,27.3,31.3,38.3,276,128,72
2014-07-01,1326.4,gc_futuro,401813,201287,55262,21991,135444,295899,43091,28661,149227,23273,5845,51592,159726,44941,38911,91232,52060,31989,16146,22.4,26.6,29.8,38.6,279,133,69
2014-07-08,1316.0,gc_futuro,410992,203464,53443,27240,135998,302001,44290,28308,154719,20943,7938,57659,165927,43249,35090,92825,48745,32500,19302,21.7,27.0,29.3,39.6,277,132,67
2014-07-15,1296.9,gc_futuro,408368,199950,57492,28562,138542,295448,41314,26866,149260,27173,7506,59019,160798,43266,36257,91384,50690,30319,21056,21.1,27.4,28.9,40.1,276,131,73
2014-07-22,1306.1,gc_futuro,405617,197835,51689,31486,134809,295000,41487,27442,148121,22395,9172,61849,164723,37336,35624,92941,49714,29294,22314,21.9,26.9,29.4,41.2,267,124,72
2014-07-29,1298.3,gc_futuro,374467,188980,49827,21619,126297,275229,37571,27792,135724,27094,5252,58093,151446,33333,34871,90450,53256,22733,16367,23.0,29.2,30.9,43.6,260,125,67
2014-08-05,1284.0,gc_futuro,360342,176386,54923,22884,123492,255134,37580,27401,123819,33140,8273,58268,142376,33256,31968,79502,52567,21783,14611,23.2,27.6,31.1,41.1,264,126,67
2014-08-12,1308.8,gc_futuro,368114,191325,43644,21718,113862,274549,41209,28203,138357,21930,6514,53137,158448,30512,30213,85589,52968,21714,15204,21.2,28.9,29.5,42.5,264,141,54
2014-08-19,1295.1,gc_futuro,366401,183846,45870,20400,122377,270039,39778,30092,128398,25193,6199,58213,151772,33367,30797,84900,55448,20677,14201,22.0,28.2,30.4,42.1,267,133,63
2014-08-26,1283.8,gc_futuro,363608,172022,58853,23465,127433,250981,40688,30309,118012,36830,8363,62318,143707,33636,31479,73638,54010,22023,15102,23.0,27.1,31.3,39.2,263,124,70
2014-09-02,1263.7,gc_futuro,371515,172522,75643,24631,134701,238408,39661,32833,116120,53202,8648,69658,134954,32250,32793,71204,56402,22441,15983,23.4,25.0,31.8,36.0,263,124,73
2014-09-09,1246.8,gc_futuro,384341,177555,82414,26286,141921,239876,38579,35765,118708,58501,10634,70734,129940,33922,37265,76014,58847,23913,15652,23.2,23.5,31.0,34.1,281,126,83
2014-09-16,1235.2,gc_futuro,386080,170749,98562,29320,145480,221723,40531,36475,113659,73364,10891,72485,115745,35837,37158,70141,57090,25198,18429,23.2,22.3,31.7,32.4,274,119,87
2014-09-23,1221.0,gc_futuro,385788,170382,106498,30538,148615,212934,36253,35818,110427,80297,10134,75993,109473,33838,38784,69623,59955,26201,20404,23.1,22.4,31.7,33.2,295,115,105
2014-09-30,1210.5,gc_futuro,379874,171075,106205,27803,145396,206125,35600,39741,111264,80341,11829,72866,101792,35430,37100,68903,59811,25864,15974,22.9,23.0,31.1,34.0,276,115,89
2014-10-07,1211.7,gc_futuro,380087,174075,107628,27007,143466,206873,35539,38579,110064,80201,12299,62844,95333,41348,39274,70192,64011,27427,14708,22.4,23.0,30.8,33.8,292,122,101
2014-10-14,1233.6,gc_futuro,397855,193580,108165,30035,140637,219460,33603,40195,123582,81386,14210,55993,102357,42533,42111,74570,69998,26779,15825,20.7,22.9,28.3,32.9,300,133,94
2014-10-21,1251.0,gc_futuro,411057,207129,99145,30768,139429,244327,33731,36817,132835,70347,14624,55548,115531,44296,39585,84500,74294,28798,16144,19.6,24.0,26.7,33.7,315,141,99
2014-10-28,1229.2,gc_futuro,414410,195885,95146,39781,146345,245209,32399,34274,128420,68353,18240,64780,113829,43292,38273,88088,67465,26793,21541,20.0,24.5,27.0,33.6,305,130,93
2014-11-04,1167.4,gc_futuro,417377,176899,113674,44595,161667,216974,34216,42134,113324,74519,20230,76965,94482,45384,39318,77108,63575,39155,24365,22.0,23.2,29.8,30.7,325,123,123
2014-11-11,1162.8,gc_futuro,443422,177268,121225,46591,184326,234350,35237,41256,110478,79863,18609,81186,93347,54011,49129,86992,66790,41362,27982,20.9,21.7,28.6,29.2,324,120,116
2014-11-18,1196.7,gc_futuro,459657,187955,106533,44726,193668,264665,33308,43733,119566,71166,14405,77541,108286,59719,56408,96660,68389,35367,30321,19.4,21.9,26.9,29.9,320,133,102
2014-11-25,1197.1,gc_futuro,388145,167394,91187,31561,156334,224819,32856,40578,113999,59549,13161,75262,106985,44466,36606,73368,53395,31638,18400,21.9,24.9,31.0,34.7,280,110,90
2014-12-02,1199.2,gc_futuro,368121,170635,81305,27571,135777,225185,34138,34060,117804,49170,9697,68077,112156,37102,30598,75927,52831,32135,17874,22.5,24.6,30.3,33.4,283,113,90
2014-12-09,1231.5,gc_futuro,375323,186861,71999,25322,125091,241692,38049,36310,130648,39985,7927,54078,115704,37751,33262,88237,56213,32014,17395,21.5,21.9,28.9,32.4,292,117,94
2014-12-16,1193.9,gc_futuro,371743,182147,63739,23796,132868,247959,32932,36249,127571,35746,6412,58092,113829,40446,34330,93684,54576,27993,17384,21.9,22.4,29.3,32.5,282,113,85
2014-12-23,1177.9,gc_futuro,375212,180980,70070,28208,134796,240021,31228,36913,123087,40890,9612,63961,118563,38899,31936,82559,57893,29180,18596,23.6,22.9,31.3,33.7,288,113,89
2014-12-30,1200.2,gc_futuro,373982,182897,67060,30659,125818,238952,34608,37311,124928,37878,12307,59587,118521,37541,28690,82890,57969,29182,18352,23.2,21.9,30.9,33.5,278,117,79
2015-01-06,1219.3,gc_futuro,394021,187705,65527,40899,130427,253099,34990,34496,128325,34129,19111,58869,122190,38889,32669,92020,59380,31398,21788,22.1,20.8,29.1,32.5,291,126,82
2015-01-13,1234.3,gc_futuro,402108,192959,62733,40729,129436,267112,38984,31534,132173,30232,16829,57011,129980,37818,34607,99314,60786,32501,23900,21.0,21.5,27.8,33.3,291,130,76
2015-01-20,1294.2,gc_futuro,430128,223257,60802,42480,120946,298756,43445,28090,155602,26261,18108,56831,148999,34809,29306,114948,67655,34541,24372,19.3,23.9,26.7,36.1,331,161,83
2015-01-27,1291.7,gc_futuro,438279,238407,49482,38815,117326,323486,43731,26496,173110,19873,17913,49720,159364,42996,24610,121126,65297,29609,20902,18.0,26.5,25.2,40.1,320,170,68
2015-02-03,1259.7,gc_futuro,419524,229006,43991,28674,117174,320447,44670,26412,167310,18984,15502,52559,165246,37578,27037,117623,61696,25007,13172,19.7,30.4,26.4,44.0,308,166,61
2015-02-10,1231.6,gc_futuro,393232,199036,43762,31396,120702,291293,42098,26781,140835,21298,16430,58748,150833,38947,23007,101513,58201,22464,14966,20.1,31.1,26.8,44.3,294,150,70
2015-02-17,1208.1,gc_futuro,389530,188121,56387,34865,125433,269068,41111,29210,128595,32903,18148,63983,133473,39084,22366,96511,59526,23484,16717,19.9,30.0,26.6,41.3,311,149,80
2015-02-24,1196.9,gc_futuro,399307,184416,58245,41717,133432,269126,39742,30219,124595,35108,23854,67813,132099,41269,24350,95758,59821,23137,17863,19.7,28.7,26.5,39.2,305,142,81
2015-03-03,1204.0,gc_futuro,405124,180561,64741,44158,140080,263467,40325,32758,115279,42320,24082,71498,128564,44916,23666,89987,65282,22421,20076,20.2,27.5,26.8,37.8,293,148,69
2015-03-10,1160.1,gc_futuro,410918,171821,89929,43257,154578,243920,41262,33812,107032,58359,21716,78066,115461,50344,26168,78115,64789,31570,21541,21.0,25.1,27.6,34.8,307,141,91
2015-03-17,1148.3,gc_futuro,429738,162268,109175,46560,180464,236954,40446,37049,97847,78623,23113,76537,89719,73172,30755,74063,64421,30552,23447,18.7,24.2,25.0,30.7,307,131,96
2015-03-24,1191.7,gc_futuro,433767,168234,113953,52190,178058,230983,35285,36641,98784,87349,28132,81595,89221,68940,27523,72822,69450,26604,24058,19.5,23.9,26.5,30.8,315,138,103
2015-03-31,1183.1,gc_futuro,387585,172818,92799,37572,144197,225312,32998,31902,103808,67752,21069,70154,100941,48677,25366,75694,69010,25047,16503,19.9,26.0,28.0,35.6,297,135,87
2015-04-07,1210.6,gc_futuro,390571,183130,82373,39159,133199,241488,35083,27551,112747,57072,22741,62352,109723,46123,24724,85642,70383,25301,16418,18.8,26.6,26.7,37.2,302,148,81
2015-04-14,1192.8,gc_futuro,395089,184741,86344,44957,130960,234553,34431,29235,110439,62390,25981,59580,102869,47738,23642,83946,74302,23954,18976,18.5,26.2,25.9,36.1,307,143,87
2015-04-21,1202.9,gc_futuro,397379,184567,83322,50963,126107,231113,35742,31981,108259,60134,28472,58445,109900,46139,21523,75074,76308,23188,22491,18.8,25.3,26.1,35.6,297,135,87
2015-04-28,1214.0,gc_futuro,403575,189929,88672,52390,125733,232605,35523,29908,114952,64369,28997,57350,110507,50146,18237,71952,74977,24303,23393,18.7,24.5,26.0,35.2,303,144,90
2015-05-05,1193.2,gc_futuro,399988,173105,100665,56074,138096,212258,32713,30991,98957,76100,30888,66517,100514,51329,20250,60415,74148,24565,25186,19.6,23.1,26.8,32.5,299,132,91
2015-05-12,1192.6,gc_futuro,405612,179257,101817,49451,144829,222331,32075,32013,104207,76488,24029,65253,99432,58885,20691,64014,75050,25329,25422,20.1,23.0,27.0,32.7,312,137,97
2015-05-19,1206.9,gc_futuro,428597,202190,79569,46685,140751,273085,38971,29258,132306,53689,20239,61564,116989,61236,17951,94860,69884,25880,26446,21.1,25.9,28.3,38.2,305,142,89
2015-05-26,1187.2,gc_futuro,411961,191951,87257,38409,144540,254260,37061,32035,125069,58825,14976,66036,101323,61075,17429,91862,66882,28432,23433,22.5,25.1,29.9,36.8,297,125,97
2015-06-02,1194.1,gc_futuro,398724,194299,89889,32798,138423,246573,33204,29464,125229,63482,12792,67739,102263,53750,16934,90560,69070,26407,20006,22.9,25.8,31.2,38.5,299,128,96
2015-06-09,1177.3,gc_futuro,406069,186813,111723,33742,150277,228866,35237,31738,121125,83486,14009,77467,94753,54322,18488,79791,65688,28237,19733,24.5,24.8,32.8,36.2,309,129,102
2015-06-16,1180.5,gc_futuro,415718,191053,115330,37042,153712,230349,33911,32997,124527,89529,14000,76500,93746,60758,16454,75845,66526,25801,23042,24.0,24.1,31.7,35.1,302,134,92
2015-06-23,1176.2,gc_futuro,430978,202944,107830,41267,150444,251332,36323,30549,124843,84927,16608,71617,96970,62878,15949,91484,78101,22903,24659,23.1,26.3,31.2,37.0,315,141,95
2015-06-30,1171.5,gc_futuro,442301,194476,127321,46169,163797,238566,37859,30245,115188,99565,22529,77261,86957,69788,16748,81821,79288,27756,23640,22.8,25.7,30.2,35.3,304,132,96
2015-07-07,1152.4,gc_futuro,452145,193776,143328,48006,172552,225141,37811,35670,111482,109383,26932,82437,81615,71437,18678,72089,82294,33945,21074,22.7,24.2,30.1,33.8,322,141,102
2015-07-14,1153.3,gc_futuro,462664,191014,143190,51510,183945,232414,36195,35550,108413,109536,24541,81349,77775,80391,22205,74248,82601,33654,26969,22.4,24.0,29.9,34.5,328,137,102
2015-07-21,1103.4,gc_futuro,459760,187720,159441,46943,189676,211260,35421,42116,106297,119853,22140,80298,62079,82688,26690,66493,81423,39588,24803,22.3,21.8,28.9,31.1,347,135,137
2015-07-28,1096.3,gc_futuro,438282,182977,158512,44365,176720,191986,34220,43419,106284,120917,20554,83026,61828,71612,22082,58546,76693,37595,23811,23.6,23.6,30.9,33.7,322,127,121
2015-08-04,1090.7,gc_futuro,434273,184792,154892,46290,170826,185646,32365,47445,103573,114860,24399,87818,63235,62210,20798,60201,81219,40032,21891,23.9,25.1,31.3,35.1,330,126,127
2015-08-11,1107.6,gc_futuro,435489,187778,155336,46362,166020,190478,35329,43313,108507,113937,23795,86266,67040,61328,18426,62110,79271,41399,22567,23.9,25.2,31.2,34.2,337,127,134
2015-08-18,1117.1,gc_futuro,432728,185712,144053,48716,166062,196010,32238,43949,112075,104158,24718,86133,70002,62421,17508,63587,73637,39895,23998,23.7,25.4,30.8,34.2,338,126,136
2015-08-25,1138.2,gc_futuro,432154,189893,119160,53016,156659,219295,32586,40683,119456,78842,27081,82325,79068,59867,14467,80360,70437,40318,25935,22.1,27.8,28.7,35.5,331,130,125
2015-09-01,1138.7,gc_futuro,410274,182753,110068,47590,146865,215953,33066,36663,112641,72044,21287,74975,76778,58946,12944,80229,70112,38024,26303,22.2,29.8,29.3,37.1,301,119,111
2015-09-08,1120.4,gc_futuro,421732,183615,124322,48883,155620,211599,33614,36928,112684,85859,21149,74098,72978,61009,20513,77612,70931,38463,27734,21.7,27.5,28.9,35.3,315,119,121
2015-09-15,1102.8,gc_futuro,413333,174225,134678,51513,154988,187967,32607,39175,104300,95493,24689,78146,67823,59538,17304,60606,69925,39185,26824,22.5,25.0,29.9,32.0,307,118,119
2015-09-22,1125.0,gc_futuro,419304,182080,120955,56151,149092,206320,31981,35878,107531,86702,26492,69713,71423,59702,19677,75195,74549,34253,29659,22.1,26.0,29.3,33.2,318,130,113
2015-09-29,1127.1,gc_futuro,415700,182792,106147,50513,149535,222678,32860,36362,112633,72069,26819,61785,72838,62235,25515,87605,70159,34078,23694,21.5,26.7,28.9,33.9,315,133,104
2015-10-06,1146.8,gc_futuro,430228,191000,104181,57295,148424,236893,33509,31859,115414,69576,31554,63322,85369,59361,25741,92163,75586,34605,25741,20.1,26.3,27.3,34.0,331,142,109
